Be7_Inj	Be7_Rec	Be7_RMS	pep_Inj	pep_Rec	pep_RMS	Bi210_Inj	Bi210_Rec	Bi210_RMS	K40_Inj	K40_Rec	K40_RMS	Kr85_Inj	Kr85_Rec	Kr85_RMS	U238_Inj	U238_Rec	U238_RMS	Th232_Inj	Th232_Rec	Th232_RMS	Po210_Inj	Po210_Rec	Po210_RMS	CNO_Inj	CNO_Rec	CNO_RMS	C10_2_Inj	C10_2_Rec	C10_2_RMS	He6_2_Inj	He6_2_Rec	He6_2_RMS	C11_Inj	C11_Rec	C11_RMS	C11_2_Inj	C11_2_Rec	C11_2_RMS	Chi2NDF
48.9966	48.9199	0.234416	2.79276	2.75126	0.211578	120.263	120.989	1.3906	22.8967	22.8316	0.0915422	50.0213	49.7182	0.54591	150.47	150.554	0.17215	35.0765	35.0288	0.0854787	122.081	122.047	0.0375204	5.02312	4.58451	2.24188	3.70448	2.58115	3.29837	2.80552	2.60452	0.296831	19.1521	19.1679	0.0452892	593.891	594.026	0.151458	43977.6
49.0076	49.0177	0.232873	2.79736	2.79833	0.207438	120.292	120.07	1.3598	22.9097	22.9725	0.0915167	49.9991	50.0455	0.541023	150.546	150.612	0.172068	35.0995	35.165	0.0854593	122.095	122.11	0.037527	5.02739	4.96018	2.19136	3.70172	0.795745	3.2462	2.80627	3.05013	0.295231	19.1724	19.1222	0.0448884	593.884	593.756	0.151192	44028.3
49.0034	49.0622	0.230368	2.79385	2.78072	0.200139	120.292	119.89	1.3043	22.8886	22.6875	0.0913824	49.9674	49.3392	0.532322	150.526	150.641	0.171912	35.0761	35.0774	0.0853862	122.079	122.078	0.0375185	5.03603	6.00137	2.10062	3.70114	9.4297e-06	18.0452	2.80192	2.83867	0.295841	19.1576	19.1743	0.0442123	594.025	594.033	0.150961	44003
49.0156	49.2159	0.230198	2.80074	2.89443	0.199826	120.289	119.271	1.30249	22.9055	22.8639	0.0913759	50.0262	49.9972	0.532056	150.457	150.405	0.171825	35.0782	35.1767	0.0853727	122.092	122.099	0.037525	5.02733	5.97835	2.09727	3.69652	4.2345	3.34514	2.80367	3.0365	0.296536	19.1603	19.1024	0.0441776	593.939	593.771	0.150945	43912.9
49.0144	49.1223	0.221605	2.79778	2.85001	0.176891	120.296	119.862	1.1427	22.8989	23.0867	0.0915706	49.9995	49.5256	0.509137	150.474	150.557	0.172081	35.0874	35.1906	0.0847047	122.124	122.177	0.0375674	5.02617	5.01263	1.81023	3.6947	1.26546	3.25908	2.80094	2.81682	0.298061	19.1556	19.0744	0.0428455	594.036	593.941	0.150498	43975.6
48.9785	48.604	0.227681	2.79726	2.45269	0.192352	120.307	118.241	1.24503	22.8979	23.0398	0.0913476	49.9945	49.8038	0.523316	150.482	150.779	0.1717	35.0971	35.1666	0.0852598	122.138	122.101	0.0375298	5.03182	7.87633	2.00258	3.71109	1.19945	3.11113	2.80123	3.00492	0.295517	19.1431	19.0672	0.0434818	593.919	593.801	0.150606	43957.1
49.0107	49.0648	0.22092	2.80047	2.8046	0.170785	120.304	119.998	1.09421	22.9102	22.9027	0.0909805	50.0224	49.8294	0.498781	150.553	150.878	0.171694	35.0938	35.1938	0.0849711	122.115	122.117	0.0376156	5.02375	4.82278	1.73539	3.70156	2.8725	3.20929	2.80185	3.24652	0.297082	19.1736	19.1514	0.0418278	594.014	593.856	0.149929	44044.2
48.9986	49.1376	0.234094	2.79709	2.92387	0.210875	120.337	120.566	1.38592	22.8855	22.7779	0.0915585	50.0076	50.2848	0.545171	150.515	150.392	0.172122	35.0962	35.0406	0.0855059	122.128	122.141	0.037526	5.02496	4.61497	2.234	3.69597	8.16011	3.37562	2.79492	2.59839	0.296372	19.1594	19.2043	0.0452481	593.992	594.13	0.151417	44072.5
49.0002	49.0145	0.214655	2.79561	2.77841	0.134579	120.249	118.895	0.787113	22.8818	23.0215	0.0901412	49.9939	49.6674	0.458395	150.507	150.642	0.175417	35.0815	35.1954	0.086038	122.062	122.091	0.0375733	5.0277	6.07957	1.20237	3.70118	3.44454	3.64398	2.80344	3.27737	0.297716	19.1647	19.0891	0.038903	593.909	593.694	0.153838	44001.6
48.982	49.0193	0.222439	2.79736	2.87652	0.17868	120.312	121.264	1.14363	22.9025	22.9581	0.0914423	50.0058	50.1108	0.506815	150.504	150.483	0.171453	35.0758	35.0266	0.0850525	122.078	122.072	0.0375507	5.02885	3.46588	1.82486	3.70112	4.10585	3.3525	2.798	3.0889	0.296563	19.1703	19.2197	0.0423947	593.952	593.843	0.149916	43977
49.0284	48.7292	0.222524	2.80341	2.39561	0.176389	120.267	119.325	1.13795	22.8921	22.8478	0.0914018	50.0138	49.2477	0.504683	150.554	150.788	0.171737	35.0746	35.0548	0.0851046	122.109	122.11	0.0376406	5.02485	7.2744	1.8208	3.6968	6.88646	3.35151	2.80094	2.71198	0.298531	19.1701	19.1744	0.0423267	594.072	594.077	0.150839	44040.8
49.0083	48.773	0.229902	2.79924	2.87479	0.199213	120.29	119.855	1.29419	22.8927	22.9015	0.0913331	50.0191	50.4876	0.5312	150.517	150.432	0.171911	35.0638	35.15	0.0853828	122.078	122.056	0.0375251	5.02916	5.59996	2.08443	3.696	1.64203	2.90279	2.79411	2.79293	0.29568	19.1685	19.1146	0.0439948	593.998	594.026	0.150657	44007.8
48.9985	49.0168	0.228881	2.80063	2.63311	0.196158	120.275	119.495	1.27308	22.8936	22.8671	0.0914274	50.0085	49.4628	0.52768	150.495	150.457	0.171802	35.0662	34.9419	0.0852731	122.108	122.125	0.0375258	5.02536	6.62586	2.04875	3.69755	2.05962	3.02631	2.79499	3.0465	0.295775	19.1621	19.2051	0.0438282	593.924	593.906	0.150626	44034.3
49.0041	49.3552	0.2235	2.79957	2.88019	0.176643	120.318	120.736	1.1387	22.8923	23.0256	0.0912388	50.0108	48.8225	0.507879	150.489	150.598	0.17247	35.0901	35.0891	0.0850341	122.051	122.134	0.0376436	5.03414	3.92593	1.8123	3.69993	1.66687e-08	2.43985	2.79622	3.21314	0.291589	19.1519	19.1405	0.0423469	594.002	593.869	0.15024	44076.8
49.0061	48.696	0.228087	2.80169	2.4728	0.193452	120.345	119.145	1.2537	22.9048	22.8678	0.0914195	49.9921	49.5764	0.524574	150.527	150.73	0.171747	35.0888	34.9572	0.0852405	122.123	122.104	0.0375278	5.03141	7.56246	2.0169	3.70223	1.0895	3.11472	2.79959	2.79407	0.297188	19.1523	19.1613	0.0436218	593.954	593.978	0.150733	44092.8
48.9908	48.8517	0.223411	2.79767	2.67127	0.180316	120.323	119.844	1.15955	22.8986	22.9705	0.0920423	49.9571	50.3206	0.509509	150.503	150.321	0.171623	35.0689	34.991	0.0851079	122.084	122.029	0.037587	5.03089	6.25522	1.85604	3.69708	5.63873	3.44035	2.79926	2.70862	0.298285	19.1667	19.1815	0.042684	593.961	593.975	0.150094	44076.9
48.9954	49.1249	0.222476	2.80887	2.99296	0.175871	120.274	122.034	1.12605	22.9064	22.6805	0.0915392	49.979	50.6329	0.506045	150.426	150.16	0.171628	35.0754	34.9447	0.0852805	122.136	122.144	0.0376407	5.0249	2.94015	1.79529	3.70267	5.92829	3.39633	2.80155	2.89313	0.299813	19.1365	19.247	0.0421961	593.96	594.079	0.15007	43927.8
49.0211	49.3007	0.221455	2.79986	2.71887	0.176242	120.303	120.013	1.13532	22.9002	22.8015	0.09116	49.9859	49.0797	0.50843	150.495	150.726	0.170961	35.0781	35.0549	0.0852253	122.07	122.09	0.0375195	5.03284	5.5771	1.81489	3.69731	4.7551	3.36928	2.79778	2.70158	0.29677	19.1413	19.1446	0.0421379	593.955	593.993	0.149949	44025.4
48.9775	49.011	0.223331	2.79321	2.94119	0.176303	120.315	120.093	1.1329	22.9103	23.033	0.0910492	50.0243	50.1615	0.507579	150.485	150.466	0.171925	35.0964	35.0656	0.0852542	122.171	122.152	0.0377078	5.03814	5.04837	1.81177	3.69865	3.60782	3.35749	2.8039	2.63578	0.300996	19.1468	19.0856	0.0421913	593.95	594.047	0.150064	44038.6
49.0151	49.3938	0.222083	2.79734	2.8167	0.173939	120.338	121.488	1.11259	22.9025	22.9317	0.0911862	50.0258	49.4319	0.508092	150.463	150.708	0.172056	35.0982	35.0771	0.0856111	122.097	122.119	0.0375783	5.03259	2.97201	1.7768	3.70115	8.73635	3.376	2.79901	2.85298	0.295775	19.1553	19.1899	0.0420201	593.955	594.014	0.150496	44023.2
49.038	49.1022	0.223761	2.80469	3.12532	0.178607	120.347	121.323	1.15102	22.885	22.82	0.0902633	49.9995	50.1774	0.509905	150.518	150.484	0.170182	35.0758	35.0952	0.0844151	122.095	122.088	0.037432	5.03437	3.22947	1.8425	3.70781	3.74227e-07	14.9866	2.79858	3.18595	0.291901	19.173	19.1566	0.0421119	593.948	593.835	0.149645	44092.6
48.9963	48.5011	0.226363	2.79415	2.77597	0.189468	120.331	118.925	1.23613	22.8911	22.6587	0.0911667	49.9706	49.9474	0.519742	150.473	150.718	0.173061	35.0579	35.1251	0.0847402	122.119	122.099	0.0376157	5.03365	7.31231	1.96396	3.69692	3.66716	3.4176	2.80467	3.24341	0.29723	19.1756	19.1551	0.0435804	593.859	593.581	0.151321	44058.5
49.0229	49.2219	0.22214	2.79825	3.0822	0.177281	120.315	121.794	1.15797	22.8951	22.8615	0.0894289	49.9988	50.3472	0.505014	150.531	150.541	0.16967	35.0789	35.0884	0.0839351	122.064	122.089	0.0375602	5.02517	2.29404	1.83197	3.69671	1.98713	2.99443	2.79659	3.15483	0.295953	19.1438	19.195	0.042082	593.992	593.898	0.148786	44050
48.9953	48.8926	0.230877	2.7904	2.80997	0.201674	120.301	119.526	1.31645	22.9105	22.8818	0.0914628	49.9999	50.7099	0.534211	150.52	150.528	0.171953	35.0783	35.1535	0.0854295	122.1	122.073	0.0375302	5.02769	5.71604	2.12035	3.70486	5.43675	3.3604	2.79742	2.94886	0.296427	19.1488	19.1475	0.0443681	594.02	593.941	0.151027	44013.8
49.0123	49.0104	0.228489	2.79655	2.67223	0.194722	120.298	118.843	1.26394	22.8743	22.9608	0.0913426	49.953	49.3258	0.526077	150.521	150.73	0.17181	35.075	35.0184	0.0852534	122.114	122.092	0.0375213	5.02401	7.12692	2.03366	3.69503	7.80751	3.37256	2.79807	2.55277	0.296368	19.1415	19.0667	0.0437075	593.928	593.89	0.150759	43883.8
48.9663	49.0992	0.223689	2.80125	2.61655	0.180735	120.299	118.972	1.17011	22.9004	22.821	0.0909273	50.0024	49.6534	0.510621	150.498	150.177	0.171356	35.0946	35.1365	0.0850582	122.059	122.072	0.0375561	5.02985	7.47781	1.88405	3.70356	6.24674	3.33172	2.79787	2.90954	0.296121	19.1548	19.133	0.0425641	593.957	593.887	0.15016	44041.7
49.0004	48.5393	0.222977	2.79584	2.63644	0.176963	120.271	119.526	1.13562	22.9005	22.9656	0.0907654	50.0034	50.0349	0.50783	150.458	150.668	0.170011	35.0948	35.1322	0.084756	122.118	122.116	0.0376401	5.03434	6.18565	1.82378	3.69616	2.1074	3.13015	2.80295	2.70552	0.293711	19.1714	19.1452	0.0419802	593.895	593.86	0.149515	44033.8
48.9934	48.8982	0.224003	2.80231	2.68377	0.179173	120.319	119.719	1.14376	22.9117	22.7821	0.0914456	50.008	49.5073	0.507233	150.51	150.654	0.171621	35.0683	35.1104	0.0852006	122.11	122.115	0.0376375	5.03052	6.1881	1.83351	3.69958	7.90878	3.3848	2.79405	3.01949	0.296463	19.1576	19.1576	0.0422953	593.963	593.839	0.150812	43906.9
49.0163	48.8802	0.232831	2.79586	2.7865	0.20759	120.323	120.527	1.36043	22.9079	22.8124	0.0915259	49.9884	50.443	0.54177	150.462	150.537	0.172142	35.0763	35.1194	0.0854386	122.095	122.062	0.0375287	5.02778	4.89349	2.19157	3.70328	1.49996	2.99192	2.79867	2.98772	0.295757	19.1528	19.1391	0.044924	594.066	593.989	0.151113	43960.7
49.0277	49.2275	0.22244	2.7928	2.88922	0.176631	120.289	120.199	1.13298	22.9072	22.8894	0.0914481	50.0286	49.4709	0.506669	150.478	150.729	0.172648	35.0706	35.0078	0.0853053	122.089	122.121	0.0378575	5.03192	4.81821	1.80485	3.69987	2.64041e-09	1.79574	2.80007	2.97165	0.293382	19.1588	19.1557	0.0421405	593.905	593.787	0.15022	44060.7
49.0363	49.0114	0.227741	2.79859	2.64308	0.192502	120.279	117.975	1.24645	22.9136	23.137	0.0914438	49.9833	49.1901	0.523353	150.461	150.461	0.171745	35.0727	35.2292	0.0852988	122.08	122.133	0.0375192	5.03857	7.82451	2.00471	3.6998	4.40418	3.34723	2.79539	2.9447	0.296559	19.1854	19.0605	0.0435114	593.958	593.803	0.150699	44024.9
48.9955	48.4275	0.221981	2.79949	2.62562	0.176474	120.336	118.759	1.14333	22.8967	22.9494	0.0902283	49.9879	50.0659	0.494737	150.492	150.838	0.16923	35.0579	35.1775	0.0847761	122.132	122.113	0.0374827	5.02955	7.17136	1.8371	3.69875	4.73567	3.3041	2.80097	2.95449	0.295358	19.1692	19.0938	0.0420048	593.947	593.747	0.14999	44103.8
48.9732	48.9676	0.228312	2.79179	2.67521	0.194131	120.303	118.299	1.25897	22.8813	22.9803	0.0913368	50.0051	49.7524	0.525374	150.514	150.707	0.171752	35.0787	35.3042	0.0853244	122.07	122.04	0.0375213	5.03938	7.27455	2.02564	3.69555	0.706564	3.62947	2.80006	2.91459	0.295024	19.16	19.0635	0.0436458	593.919	593.837	0.15067	43908.3
48.9792	49.097	0.234988	2.80513	2.93032	0.20909	120.25	121.248	1.3182	22.8923	22.9585	0.0917673	50.0157	50.1138	0.491285	150.461	150.576	0.171174	35.0519	35.0442	0.0867	122.116	122.116	0.0377081	5.02886	3.12281	2.09366	3.7005	1.81756	3.40489	2.80115	2.45257	0.377044	19.1617	19.1742	0.0424544	593.961	594.095	0.160107	44073.5
49.0232	49.3146	0.235482	2.79762	2.92099	0.214711	120.311	120.665	1.41455	22.9064	22.9052	0.0916036	50.0139	49.9129	0.549701	150.454	150.257	0.172195	35.0515	35.0446	0.0855254	122.096	122.138	0.0375238	5.02813	4.32319	2.28061	3.69941	8.78848	3.37507	2.79845	2.61152	0.296473	19.1584	19.1563	0.0455872	593.939	593.993	0.151579	44039.3
48.9872	48.5734	0.233358	2.7995	2.69436	0.208762	120.296	120.682	1.36967	22.9008	22.8184	0.091524	49.995	49.8455	0.542597	150.484	150.867	0.172132	35.0868	35.0775	0.0854603	122.085	122.063	0.037525	5.02836	4.8598	2.20765	3.70541	2.40938	3.28938	2.79886	3.20292	0.29683	19.1622	19.1628	0.0450368	593.975	593.872	0.151323	44053.5
48.9953	49.0555	0.232122	2.79913	2.94834	0.205409	120.346	120.388	1.34432	22.9022	22.7686	0.0913859	49.9907	50.062	0.538548	150.478	150.269	0.172016	35.0795	35.0248	0.0854328	122.081	122.11	0.0375204	5.03113	5.18108	2.16595	3.69996	2.82832e-07	12.0353	2.80424	2.52799	0.291276	19.1554	19.196	0.044671	593.914	594.031	0.151007	43940.1
48.9869	48.8456	0.229108	2.80444	2.68996	0.19657	120.332	119.475	1.27673	22.8983	22.8616	0.0912306	50.0039	49.4375	0.528131	150.517	150.648	0.171838	35.0758	35.0831	0.0853107	122.068	122.054	0.0375222	5.03827	6.68869	2.05499	3.69511	2.0992e-07	1.34094	2.80125	2.85018	0.291098	19.1659	19.1158	0.0438173	593.91	593.889	0.150637	44005.8
48.9996	49.0004	0.223438	2.80071	2.84979	0.179631	120.289	119.639	1.15139	22.9105	22.9832	0.0917107	49.9749	50.206	0.508769	150.534	150.418	0.1718	35.0667	34.9821	0.0850818	122.148	122.197	0.0375566	5.03582	5.84425	1.84306	3.70136	6.17298	3.41036	2.80281	2.57124	0.297024	19.1503	19.1184	0.0424924	593.908	593.93	0.149712	44047.9
49.0102	48.7242	0.222317	2.80395	2.52498	0.177809	120.27	119.076	1.14588	22.8899	22.8466	0.0911599	50.0117	49.5456	0.506291	150.453	150.694	0.170366	35.0651	35.1567	0.0849478	122.074	122.043	0.037586	5.02751	7.1196	1.83664	3.69973	5.24948	3.301	2.80339	3.10707	0.295651	19.1531	19.1214	0.042262	593.947	593.788	0.149678	43993.9
49.0099	49.2396	0.230629	2.79791	2.78328	0.200939	120.323	120.103	1.30838	22.8964	22.8665	0.0914301	49.9917	49.6098	0.533274	150.492	150.572	0.171977	35.0632	35.0737	0.0853722	122.102	122.102	0.0375271	5.03553	5.20248	2.10698	3.69908	1.85366	3.06818	2.79934	2.53692	0.295985	19.1581	19.1957	0.0442123	594.045	594.162	0.150728	44060.7
48.9877	48.619	0.223353	2.80168	2.82601	0.177411	120.335	120.973	1.13972	22.8972	22.8522	0.0912025	49.9965	50.6842	0.506193	150.496	150.554	0.171805	35.0926	35.2221	0.0851658	122.122	122.119	0.0376984	5.03408	3.94849	1.81624	3.69293	2.16961e-08	0.881337	2.80185	2.68257	0.290683	19.1542	19.1583	0.0423257	593.96	594.086	0.150068	44087.4
48.9899	48.7396	0.233677	2.79908	2.85365	0.209889	120.245	119.896	1.37765	22.8835	23.0083	0.0914276	49.9369	50.6168	0.543929	150.483	150.671	0.172107	35.0649	35.3165	0.0855004	122.06	122.023	0.0375212	5.02531	4.70318	2.22072	3.69572	3.41625e-08	1.9872	2.80389	2.30112	0.291078	19.1502	19.0688	0.0450561	593.972	594.089	0.151179	44032
49.0208	49.1042	0.229318	2.80589	2.71544	0.197182	120.275	119.665	1.28012	22.8997	22.7791	0.091298	50.0301	50.1222	0.529168	150.53	150.378	0.171838	35.0688	35.0239	0.0853078	122.093	122.069	0.0375231	5.03374	6.30461	2.06186	3.69722	2.39894	2.99911	2.80184	2.8126	0.296224	19.1612	19.1735	0.0438613	593.957	594.022	0.150606	44065.5
48.9814	49.0965	0.232723	2.80072	2.86772	0.207067	120.301	120.022	1.35719	22.8948	22.8306	0.0915185	50.0136	49.5831	0.540579	150.501	150.65	0.172038	35.0939	35.1108	0.0854787	122.093	122.129	0.0375256	5.02787	5.01859	2.18715	3.69979	1.56391	3.18476	2.79773	3.02294	0.295746	19.1684	19.179	0.0448804	593.93	593.861	0.151189	44085.8
48.9996	49.0708	0.22352	2.79746	2.95513	0.178	120.309	121.557	1.13222	22.9103	22.9771	0.0907645	49.9947	50.3331	0.509309	150.521	150.486	0.172651	35.088	35.0477	0.0850943	122.099	122.091	0.037628	5.03343	3.12901	1.81076	3.69716	3.531	3.32389	2.79841	2.77913	0.297853	19.1567	19.1685	0.0419959	593.984	593.943	0.150101	44087.8
48.9992	49.1111	0.223039	2.7978	2.65782	0.177829	120.337	119.691	1.14803	22.9024	22.9597	0.0913117	49.9979	49.5302	0.506142	150.487	150.323	0.171515	35.1009	35.0759	0.0851997	122.131	122.128	0.0376019	5.03071	6.4555	1.83626	3.69465	7.29438	3.38994	2.80177	2.14571	0.297516	19.1714	19.1546	0.0424496	593.936	594.111	0.150055	44102.9
49.0039	48.7981	0.223293	2.80017	2.72131	0.177274	120.285	120.726	1.13956	22.9092	22.8845	0.0910376	50.006	49.7297	0.5069	150.459	150.366	0.17017	35.0574	35.0257	0.0845998	122.123	122.163	0.0376132	5.02122	4.98384	1.82261	3.70549	1.34388	2.98557	2.79669	2.88188	0.296673	19.1614	19.1964	0.0423425	594.005	593.973	0.150302	43977
49.0151	48.7443	0.233683	2.7997	2.66919	0.209794	120.278	120.409	1.37709	22.8943	23.0171	0.0915654	49.9981	50.4595	0.543803	150.504	150.534	0.172095	35.0845	35.1327	0.0854839	122.085	122.068	0.0375226	5.02448	4.7338	2.2198	3.70059	1.09094e-07	17.6052	2.79778	2.86863	0.294474	19.165	19.1621	0.0450986	593.995	593.984	0.151281	43946.4
48.9837	49.2284	0.223162	2.79708	2.7821	0.178683	120.308	119.539	1.14356	22.8894	22.8456	0.0905207	50.0026	49.2123	0.508247	150.502	150.574	0.169367	35.1005	35.004	0.0841694	122.056	122.075	0.0376199	5.02887	6.17852	1.82685	3.69072	2.67783	3.03653	2.80169	2.97464	0.2969	19.1662	19.1759	0.0422306	593.863	593.759	0.151075	44017.6
48.9763	49.1446	0.223604	2.79578	2.79885	0.179167	120.32	120.417	1.15389	22.9051	23.0194	0.0914009	50.0235	50.3667	0.506893	150.51	150.366	0.171437	35.0928	35.1867	0.0853788	122.068	122.049	0.0375862	5.02587	4.43455	1.84669	3.70013	4.41658	3.3978	2.8006	2.89176	0.297484	19.1879	19.1685	0.0424838	593.908	593.916	0.150358	44201.2
49.0107	48.9854	0.22339	2.80325	2.86287	0.179238	120.313	121.253	1.15241	22.8848	22.8469	0.090229	49.969	50.2837	0.511954	150.508	150.449	0.170649	35.0921	35.1064	0.0850896	122.122	122.122	0.0375613	5.0261	3.80877	1.84833	3.69598	1.92311	3.2654	2.79843	2.58069	0.297458	19.1715	19.1842	0.0418686	594.014	594.124	0.149814	44121.9
48.9938	49.4466	0.200007	2.79738	3.06159	0.0845933	120.318	121.708	0.286056	22.9141	22.8284	0.0900542	50.0058	49.6683	0.425998	150.481	150.41	0.169921	35.0752	35.0979	0.0844572	122.085	122.128	0.0375595	5.03399	2.66564	0.0312557	3.70504	3.273	3.29954	2.7977	2.87402	0.297292	19.164	19.1839	0.0356524	594.052	594.068	0.14756	43953.3
49.0147	49.2614	0.2281	2.79696	3.1713	0.195032	120.325	122.579	1.27214	22.9025	22.9746	0.0911401	50.022	51.2484	0.526813	150.476	150.367	0.170097	35.0416	35.0867	0.0853773	122.061	122.017	0.0375854	5.0377	0.913457	1.99424	3.70309	3.76792	3.32744	2.80468	2.65559	0.295892	19.1704	19.218	0.0441019	594.007	594.072	0.150983	44197.7
49.0023	49.0324	0.229556	2.79905	2.60326	0.197925	120.278	119.097	1.28766	22.8858	23.0035	0.0914639	49.985	49.254	0.529662	150.466	150.581	0.171808	35.0645	35.1805	0.0853646	122.084	122.093	0.0375167	5.02943	6.39652	2.07311	3.70096	7.31957	3.37195	2.80513	3.11928	0.296349	19.1673	19.1233	0.0440078	593.975	593.718	0.150845	44064.1
49.0093	49.0654	0.22346	2.79974	3.07304	0.177476	120.261	121.395	1.1338	22.9118	22.9195	0.0913985	49.9917	50.535	0.502598	150.482	150.406	0.171467	35.0883	35.0901	0.0853699	122.08	122.049	0.0376496	5.03228	3.13714	1.80976	3.6979	9.9656	3.37359	2.80428	2.36377	0.296376	19.1428	19.1524	0.0422098	594.012	594.107	0.150545	44176.8
48.9851	48.9117	0.229999	2.80552	2.58354	0.199178	120.287	119.95	1.29688	22.8865	22.7326	0.0913001	49.9929	49.7281	0.531247	150.487	150.667	0.171846	35.0705	35.0351	0.0853512	122.124	122.1	0.0375277	5.0296	6.16615	2.08821	3.69983	1.96209e-07	2.51275	2.79531	2.84609	0.291011	19.1548	19.1976	0.0440863	593.954	593.971	0.150715	43876.8
49.0198	49.0471	0.223118	2.80095	2.85275	0.179954	120.327	121.495	1.15904	22.8952	22.8482	0.091382	49.991	50.2062	0.509791	150.505	150.562	0.171938	35.075	35.1319	0.0853893	122.092	122.086	0.0376267	5.03251	3.32511	1.85133	3.69881	4.80367	3.34723	2.80258	2.489	0.296812	19.1643	19.1878	0.0426203	593.924	594.045	0.150245	44133
49.006	48.5141	0.229188	2.79871	2.64164	0.196948	120.335	119.309	1.27879	22.9063	23.0129	0.0914331	50.0246	49.9889	0.528492	150.453	150.526	0.171851	35.0749	35.1524	0.0852968	122.074	122.111	0.0375221	5.02757	6.49147	2.05853	3.69636	2.21905	3.07091	2.79595	2.89549	0.296008	19.1739	19.1261	0.0438693	593.892	593.85	0.15068	44145.1
48.9774	49.3018	0.243292	2.79626	2.74372	0.235378	120.25	121.088	1.56833	22.8986	23.0057	0.0919813	49.975	50.575	0.575568	150.51	150.394	0.172689	35.0663	35.1759	0.0857903	122.131	122.071	0.0375229	5.03172	3.35556	2.52935	3.70414	1.07546	3.1136	2.80306	3.16098	0.297324	19.1606	19.1752	0.0476527	594.016	593.955	0.152474	44099.1
49.028	49.0892	0.222338	2.79886	2.84422	0.177993	120.344	119.79	1.15489	22.9256	23.0109	0.0912089	49.999	50.6777	0.507869	150.464	150.295	0.170733	35.0713	35.1475	0.085189	122.101	122.088	0.0375846	5.02275	5.29112	1.85308	3.69342	5.60007	3.35493	2.80217	2.81782	0.295738	19.163	19.1013	0.0424564	593.963	593.91	0.150065	44003.2
49.0209	49.0032	0.229497	2.80828	2.71626	0.197678	120.346	119.459	1.28549	22.8989	22.8989	0.0913454	50.0066	49.2037	0.52946	150.453	150.532	0.171837	35.0936	35.1888	0.0853521	122.109	122.141	0.0375248	5.02901	6.43024	2.06943	3.69402	0.284622	14.212	2.79696	2.91566	0.293503	19.1526	19.1208	0.043953	593.982	593.908	0.150773	44147.6
48.9912	48.8376	0.222459	2.80105	2.69386	0.176216	120.304	119.496	1.14206	22.9099	22.8273	0.090268	49.9772	49.7312	0.505916	150.499	150.422	0.170427	35.1058	34.9185	0.0849567	122.105	122.107	0.0376235	5.03409	7.03379	1.83143	3.69099	2.68625	3.05702	2.79693	2.48471	0.2928	19.1663	19.1692	0.0420211	593.982	594.112	0.149101	44017.1
49.0509	48.9306	0.223243	2.79568	2.40349	0.178808	120.316	119.083	1.15333	22.8999	22.8247	0.0918402	50.0107	48.6949	0.508006	150.484	150.634	0.170588	35.0767	34.9753	0.0855039	122.079	122.13	0.0376128	5.03535	7.81246	1.84783	3.69967	6.11048	3.35999	2.79716	3.15092	0.297634	19.1518	19.1725	0.0425632	593.921	593.859	0.150543	44057.3
48.9951	49.0014	0.22812	2.79653	2.47531	0.193625	120.284	119.04	1.25501	22.888	22.8796	0.0913754	49.9899	49.6314	0.524768	150.476	150.488	0.171742	35.0827	34.9268	0.0852604	122.083	122.082	0.0375248	5.02573	7.52112	2.01894	3.70112	4.7282	3.34551	2.79686	2.88924	0.29609	19.1739	19.1807	0.0436268	593.93	593.916	0.15068	44031.9
48.9839	49.1041	0.223721	2.79881	2.92881	0.179669	120.338	121.886	1.15333	22.9032	22.8267	0.0913231	50.0143	50.2898	0.509046	150.492	150.383	0.171594	35.0791	35.1157	0.0852735	122.084	122.1	0.0375702	5.03887	2.79891	1.83963	3.69656	4.3697	3.34577	2.79478	2.89905	0.297198	19.1778	19.2244	0.042531	593.956	594.068	0.150258	44025.7
49.0238	48.8354	0.22193	2.79807	2.70201	0.175639	120.307	120.339	1.11712	22.8846	22.7059	0.0914004	49.979	49.5135	0.502867	150.419	150.446	0.171578	35.0932	35.047	0.0851948	122.085	122.113	0.0375621	5.03013	5.71682	1.78693	3.70411	4.72635	3.3654	2.80571	2.91057	0.295514	19.1545	19.2148	0.042126	593.944	594.025	0.149596	43971.8
